Protocol,Scale,Run,HND,EnergyEfficiency,DeliveryRatio,ConvergenceTime_ms,JainsFairness,RamKB,RomKB
PEGASIS,200,1,441.82718703859365,0.06321426508417888,0.4816802006621028,3000.0,0.9555944173535843,3.0,18.0
PEGASIS,200,2,442.6631973696663,0.06297643942595577,0.479758317477057,3000.0,0.9605896327861009,3.0,18.0
PEGASIS,200,3,441.3968816346633,0.0631121472477512,0.4810414305371178,3000.0,0.9552478924962916,3.0,18.0
PEGASIS,200,4,444.019651180399,0.06285979899764357,0.4795543204866237,3000.0,0.9547744801242587,3.0,18.0
PEGASIS,200,5,443.68958515317763,0.06307543205026818,0.48113696487008367,3000.0,0.9610322953245002,3.0,18.0
PEGASIS,200,6,443.1168053521978,0.06331379500038978,0.4825828608363539,3000.0,0.9568833859041475,3.0,18.0
PEGASIS,200,7,443.2229980571395,0.06330713231508726,0.48295208945343965,3000.0,0.9612199687014475,3.0,18.0
PEGASIS,200,8,442.4811847145408,0.06315248911148302,0.4811351758240945,3000.0,0.959189325201586,3.0,18.0
PEGASIS,200,9,441.6271210106402,0.06291122538535902,0.4796212629343315,3000.0,0.9514195110554412,3.0,18.0
PEGASIS,200,10,444.13534848580434,0.06307729518965557,0.48066709991949014,3000.0,0.9570816113163272,3.0,18.0
PEGASIS,200,11,443.72487263630967,0.06272461392934103,0.4784372349886663,3000.0,0.9572930310513161,3.0,18.0
PEGASIS,200,12,443.5079361836976,0.06279493288115909,0.4784585065933928,3000.0,0.9572739973590363,3.0,18.0
PEGASIS,200,13,440.54769040795105,0.06288750161381562,0.47977729439101474,3000.0,0.9554679612982385,3.0,18.0
PEGASIS,200,14,447.2934005693353,0.0631063789176772,0.4814184703824696,3000.0,0.9612120086523954,3.0,18.0
PEGASIS,200,15,441.7629575330227,0.06293456703191946,0.4797413701347206,3000.0,0.9540847405047831,3.0,18.0
PEGASIS,200,16,446.0627157525154,0.06314222809964308,0.48128797462856043,3000.0,0.9577027858946674,3.0,18.0
PEGASIS,200,17,446.0554047629864,0.06319050836894617,0.48162206138840374,3000.0,0.9547373496517426,3.0,18.0
PEGASIS,200,18,444.56688050121187,0.06299287938974503,0.4801394173487344,3000.0,0.961673804716797,3.0,18.0
PEGASIS,200,19,444.18348562657343,0.06300177606818615,0.4805407360606208,3000.0,0.958097649535805,3.0,18.0
PEGASIS,200,20,443.76275596029217,0.0631920606038835,0.48156189430811347,3000.0,0.9578846380108751,3.0,18.0
PEGASIS,200,21,443.2866063196162,0.06285849969044453,0.4796321990841401,3000.0,0.9554291463243727,3.0,18.0
PEGASIS,200,22,443.4932987653987,0.06301087560535597,0.4803138676129643,3000.0,0.954980465665772,3.0,18.0
PEGASIS,200,23,445.37239644799007,0.06306290366799112,0.4805052241191424,3000.0,0.9585661412027064,3.0,18.0
PEGASIS,200,24,442.90720397436627,0.06304666340629406,0.480800311616004,3000.0,0.9587529319770792,3.0,18.0
PEGASIS,200,25,444.9151678756667,0.06325473933954619,0.4824161516507345,3000.0,0.9589514438163501,3.0,18.0
PEGASIS,200,26,444.33678258354047,0.06331794405076845,0.48237964185261484,3000.0,0.9592835670628997,3.0,18.0
PEGASIS,200,27,443.6523564444039,0.06299753406555245,0.4805690346045257,3000.0,0.9557767925290657,3.0,18.0
PEGASIS,200,28,445.06494072537794,0.06284192507391376,0.4794683453179841,3000.0,0.9607879901901855,3.0,18.0
PEGASIS,200,29,443.3799589186369,0.06296120989316253,0.4801091234349062,3000.0,0.9597623071476575,3.0,18.0
PEGASIS,200,30,445.5749778304268,0.06269039096610539,0.47822542582407196,3000.0,0.9586009855964052,3.0,18.0
DeepSensor,200,1,347.7521998911266,0.04330561421231744,0.4251051898586906,3000.0,0.6238414999786491,8.5,44.0
DeepSensor,200,2,345.06062608069277,0.04248773105767569,0.4174245108198523,3000.0,0.7101145652722821,8.5,44.0
DeepSensor,200,3,346.8825980463123,0.04152580218934479,0.4057813529115231,3000.0,0.6853279010791461,8.5,44.0
DeepSensor,200,4,346.66804310323886,0.04263337849794419,0.4198241937301029,3000.0,0.6650663619614371,8.5,44.0
DeepSensor,200,5,347.98647461730394,0.042309128837036504,0.41431093763965854,3000.0,0.6844474412658909,8.5,44.0
DeepSensor,200,6,343.71867125906044,0.04238750432427611,0.4190733374832834,3000.0,0.634735164671929,8.5,44.0
DeepSensor,200,7,348.05142173797384,0.04164599507060022,0.40689786914834003,3000.0,0.7102498234520658,8.5,44.0
DeepSensor,200,8,349.1875841898528,0.04272286502553582,0.41754196067627314,3000.0,0.6399871909843351,8.5,44.0
DeepSensor,200,9,345.3315172844767,0.042410656611355964,0.41671978455415376,3000.0,0.6442979237519828,8.5,44.0
DeepSensor,200,10,345.6347708709401,0.04292768647513409,0.42256620460833966,3000.0,0.6605212876499175,8.5,44.0
DeepSensor,200,11,349.8353257437829,0.04261386381412609,0.4156756196981044,3000.0,0.6790160756192888,8.5,44.0
DeepSensor,200,12,348.3819415356107,0.04167647414763165,0.40677657815348556,3000.0,0.6923803763122495,8.5,44.0
DeepSensor,200,13,344.70914143829094,0.04189121169565532,0.41239897371290696,3000.0,0.6577070087408758,8.5,44.0
DeepSensor,200,14,352.7461702094326,0.04142894136795659,0.40330724916825916,3000.0,0.729180445688214,8.5,44.0
DeepSensor,200,15,347.5260640743136,0.04248578077027235,0.41525490873585297,3000.0,0.6455597854950236,8.5,44.0
DeepSensor,200,16,350.3915986717339,0.04082727246453482,0.3978390111958758,3000.0,0.7323605739511878,8.5,44.0
DeepSensor,200,17,346.1088100894711,0.04277189793779924,0.42282060213263883,3000.0,0.6751982004707464,8.5,44.0
DeepSensor,200,18,345.89389835264313,0.0425309504957096,0.42043320117434285,3000.0,0.655242964644193,8.5,44.0
DeepSensor,200,19,349.1197157468232,0.04094585528534775,0.40052140181503404,3000.0,0.6847603325530297,8.5,44.0
DeepSensor,200,20,348.2399391115555,0.04105469562380621,0.40010950796809325,3000.0,0.6874982394903693,8.5,44.0
DeepSensor,200,21,348.3010874874201,0.04204960937232844,0.4105480633428521,3000.0,0.6693534039958786,8.5,44.0
DeepSensor,200,22,347.1172569867578,0.04210992741924588,0.4138189052292844,3000.0,0.6725203092706752,8.5,44.0
DeepSensor,200,23,348.6788362288533,0.04283900051534911,0.4203520949042217,3000.0,0.6910982441642766,8.5,44.0
DeepSensor,200,24,345.9692854543574,0.04257190996209435,0.41916051682241373,3000.0,0.6625467197604953,8.5,44.0
DeepSensor,200,25,347.88005186607154,0.043010278471501504,0.42405709036705147,3000.0,0.6598573943494866,8.5,44.0
DeepSensor,200,26,347.21401738704174,0.042578595115773665,0.41861187742224815,3000.0,0.6607989923942412,8.5,44.0
DeepSensor,200,27,344.18761956272243,0.04347396396100199,0.4306467412835579,3000.0,0.6494342835684056,8.5,44.0
DeepSensor,200,28,349.28002038342396,0.041905347320799945,0.40922352682805674,3000.0,0.6888957168726939,8.5,44.0
DeepSensor,200,29,345.9940968428943,0.04381829405726877,0.4319788292469685,3000.0,0.6716120576890628,8.5,44.0
DeepSensor,200,30,351.115700936391,0.04103898334029895,0.39875571788996395,3000.0,0.7184713502486259,8.5,44.0
FL-Energy,200,1,378.6987751623293,0.0457587404248329,0.40606306252996593,3000.0,0.9100811702546958,8.0,35.0
FL-Energy,200,2,379.4153360659763,0.04558004616688627,0.4044773296849476,3000.0,0.9206852615488518,8.0,35.0
FL-Energy,200,3,378.3299519341652,0.04570087233741747,0.4055495411222414,3000.0,0.9096013540069322,8.0,35.0
FL-Energy,200,4,380.5779793160033,0.04556121751687634,0.4043102442447595,3000.0,0.9100125736318928,8.0,35.0
FL-Energy,200,5,380.2950732298719,0.04570963179458384,0.4056272725451357,3000.0,0.9233183839963195,8.0,35.0
FL-Energy,200,6,379.80413239274816,0.04584345112970702,0.4068147853250189,3000.0,0.9141409761224508,8.0,35.0
FL-Energy,200,7,379.89515224954357,0.04587643975810185,0.40710752641339454,3000.0,0.9233017250983114,8.0,35.0
FL-Energy,200,8,379.25932943808624,0.04570899434924438,0.40562161585519335,3000.0,0.9177885818547141,8.0,35.0
FL-Energy,200,9,378.52729463338005,0.04556516942299912,0.404345313459693,3000.0,0.9017698084815116,8.0,35.0
FL-Energy,200,10,380.6771457528634,0.045665577873949544,0.40523633805342724,3000.0,0.9147230168513159,8.0,35.0
FL-Energy,200,11,380.3253188259617,0.045452830546078654,0.4033484182659008,3000.0,0.9154171872458918,8.0,35.0
FL-Energy,200,12,380.13937832410437,0.04545664295719266,0.40338224960212654,3000.0,0.9145081021838656,8.0,35.0
FL-Energy,200,13,377.6020934255253,0.045580878186705746,0.40448471302882555,3000.0,0.9091236091015557,8.0,35.0
FL-Energy,200,14,383.3839743297738,0.04573254807727133,0.4058306316377048,3000.0,0.9254821827473438,8.0,35.0
FL-Energy,200,15,378.64372278935946,0.04557928119502032,0.4044705413246091,3000.0,0.9074573591742131,8.0,35.0
FL-Energy,200,16,382.329130158992,0.04572360684414458,0.4057512871349378,3000.0,0.9175179844173615,8.0,35.0
FL-Energy,200,17,382.32286376601974,0.04575324789555716,0.4060143218251732,3000.0,0.9111966667389939,8.0,35.0
FL-Energy,200,18,381.04702033385865,0.04561283968899687,0.4047683394001571,3000.0,0.9251702854282442,8.0,35.0
FL-Energy,200,19,380.71840504333676,0.045651944219472725,0.40511535300359997,3000.0,0.9174212974662638,8.0,35.0
FL-Energy,200,20,380.357789368319,0.04574656172307927,0.40595498873060426,3000.0,0.9163178362620538,8.0,35.0
FL-Energy,200,21,379.94967214283423,0.04556902694320417,0.4043795450939926,3000.0,0.9105359811785131,8.0,35.0
FL-Energy,200,22,380.12683230488256,0.045631008065964075,0.40492956557736404,3000.0,0.9104053927723942,8.0,35.0
FL-Energy,200,23,381.73744390073614,0.0456479308418265,0.4050797382903672,3000.0,0.9182710645367825,8.0,35.0
FL-Energy,200,24,379.624478927806,0.04567571909328813,0.4053263312338376,3000.0,0.9182251755875034,8.0,35.0
FL-Energy,200,25,381.34554429521677,0.04582984674994325,0.4066940600589951,3000.0,0.9197413304086183,8.0,35.0
FL-Energy,200,26,380.8497988813407,0.04582401479336855,0.4066423072763513,3000.0,0.9188688330332736,8.0,35.0
FL-Energy,200,27,380.2631637710904,0.04565330491678108,0.4051274278315141,3000.0,0.9120169117784489,8.0,35.0
FL-Energy,200,28,381.47391755155365,0.045550387441814284,0.4042141381586587,3000.0,0.9231521055823058,8.0,35.0
FL-Energy,200,29,380.02968649220975,0.04560999991750909,0.4047431392679745,3000.0,0.9206923652047279,8.0,35.0
FL-Energy,200,30,381.91108038950375,0.045432885637438046,0.4031714271466241,3000.0,0.9191265614492301,8.0,35.0
Ours,200,1,749.9078119224183,0.16656281365372053,0.7520052656965782,3000.0,0.9837063852402583,4.2,28.0
Ours,200,2,765.5586454043945,0.16626547358568247,0.7389614835778164,3000.0,0.9894892033888831,4.2,28.0
Ours,200,3,771.9298431153546,0.1634903892642661,0.718587445208509,3000.0,0.9890576702327002,4.2,28.0
Ours,200,4,776.7562859846425,0.16633428402259498,0.7335093597441431,3000.0,0.989900939542964,4.2,28.0
Ours,200,5,775.8476766011893,0.15665765599612608,0.683147399104155,3000.0,0.9864545091987169,4.2,28.0
Ours,200,6,754.6318951104106,0.16553917724705483,0.7435450232036819,3000.0,0.9856770370976622,4.2,28.0
Ours,200,7,750.7970251490792,0.1695470571238117,0.7589394256734378,3000.0,0.9878580950597224,4.2,28.0
Ours,200,8,759.5342973091242,0.16623449854404132,0.7358962516013812,3000.0,0.9880258575329113,4.2,28.0
Ours,200,9,752.8816200277314,0.17029268800178118,0.7379112516008317,2900.0,0.9855008172060269,4.2,28.0
Ours,200,10,766.5463191491415,0.1630444086288285,0.7232768790388424,3000.0,0.9843423934328489,4.2,28.0
Ours,200,11,742.437186881668,0.16836386379949114,0.7601061454726521,3000.0,0.9865035529372533,4.2,28.0
Ours,200,12,751.8500134139674,0.16297433423139723,0.7346441382485469,3000.0,0.9842071119557323,4.2,28.0
Ours,200,13,777.8081369710465,0.16146839001291316,0.7049790680481504,3000.0,0.9883716797694683,4.2,28.0
Ours,200,14,765.8389393209036,0.16567665173982787,0.7342392656683063,3000.0,0.9882623145116686,4.2,28.0
Ours,200,15,762.8046716746245,0.16246236579148604,0.7195964812247779,3000.0,0.9857791492181819,4.2,28.0
Ours,200,16,767.6595322446809,0.1655576908196202,0.7303271277862455,3000.0,0.9892214984704578,4.2,28.0
Ours,200,17,753.8768309802598,0.16701280486111048,0.7543733523188546,3000.0,0.9844079841656167,4.2,28.0
Ours,200,18,770.1578710876826,0.16516308064145221,0.7308445375104948,3000.0,0.9888864193360046,4.2,28.0
Ours,200,19,767.966693748351,0.16634404743672884,0.7392491819069243,3000.0,0.9871311874425488,4.2,28.0
Ours,200,20,759.0963767786479,0.1621493878367699,0.7233290645931898,3000.0,0.9843333686088854,4.2,28.0
Ours,200,21,760.9780908436496,0.16487650431215192,0.7331762591225031,3000.0,0.9863867124532308,4.2,28.0
Ours,200,22,758.5266375178228,0.16749052990905736,0.7490872390104539,3000.0,0.9872768849724491,4.2,28.0
Ours,200,23,761.5082104334714,0.16466339226924598,0.7369482574168722,3000.0,0.985366057286488,4.2,28.0
Ours,200,24,773.3983987047935,0.16460133130283602,0.7272399198346154,3000.0,0.9890712693629835,4.2,28.0
Ours,200,25,753.3691817659137,0.1693414823683311,0.7599545041501166,3000.0,0.9879042143645677,4.2,28.0
Ours,200,26,751.2433051154682,0.19201745551715177,0.7622502794299773,2640.0,0.9876228005473628,4.2,28.0
Ours,200,27,761.6845137292153,0.2043977110896164,0.7388650061885766,2440.0,0.9908006226953361,4.2,28.0
Ours,200,28,754.1283604231733,0.171094595243963,0.7688507761667807,3000.0,0.9893545648428477,4.2,28.0
Ours,200,29,752.6626947998753,0.1658613490484544,0.7463189478143611,3000.0,0.9864864500292838,4.2,28.0
Ours,200,30,763.1289373694713,0.1673539322041063,0.7435938487339474,3000.0,0.987562577583824,4.2,28.0
