Protocol,Scale,Run,HND,EnergyEfficiency,DeliveryRatio,ConvergenceTime_ms,JainsFairness,RamKB,RomKB
LEACH,300,19,422.928614145259,0.10268441949664145,0.5616122444196346,3000.0,0.781573446196398,3.0,16.0
LEACH,300,20,425.9003770455137,0.10263682780103715,0.5626099484034747,3000.0,0.7721164437060054,3.0,16.0
LEACH,300,21,427.2943752298322,0.10375327847980986,0.5646775499196571,3000.0,0.7766923463851115,3.0,16.0
LEACH,300,22,424.0981808597808,0.10264415540320632,0.5620780030603754,3000.0,0.7772570802399066,3.0,16.0
LEACH,300,23,419.71588345944247,0.10230755205617012,0.5604051640576182,3000.0,0.7862327293848396,3.0,16.0
LEACH,300,24,421.9005578078807,0.10298619623038724,0.564287760815734,3000.0,0.7893636679313112,3.0,16.0
LEACH,300,25,422.95485810673847,0.10257744917918889,0.5621142548964504,3000.0,0.7868611408927503,3.0,16.0
LEACH,300,26,429.6443936180525,0.1033461833518768,0.5639150251571305,3000.0,0.760871230494583,3.0,16.0
LEACH,300,27,421.24413233507903,0.10287812739411194,0.5646465051787891,3000.0,0.7850929943070459,3.0,16.0
LEACH,300,28,423.03722407148456,0.10298670114835583,0.5645990378253927,3000.0,0.7910559379607004,3.0,16.0
LEACH,300,29,427.0004436908536,0.1032689288453607,0.563345221211587,3000.0,0.7839217493272372,3.0,16.0
LEACH,300,30,420.51394506281673,0.10301898949442159,0.5643303046549957,3000.0,0.7844157998172706,3.0,16.0
HEED,300,1,420.57828355836904,0.07329830273937096,0.39001245039056404,3000.0,0.9200884202578782,4.0,20.0
HEED,300,2,424.82703070048,0.07423544940836925,0.39279352112296856,3000.0,0.9275311757432964,4.0,20.0
HEED,300,3,422.8039244734092,0.0740603404363082,0.3913431336235777,3000.0,0.925680957145516,4.0,20.0
HEED,300,4,423.9464005231914,0.07465313731793898,0.39563724109354886,3000.0,0.9363327328075831,4.0,20.0
HEED,300,5,423.64501562945935,0.07442362521732099,0.39526317890868595,3000.0,0.9359341602820185,4.0,20.0
HEED,300,6,424.66459955289605,0.07434216308404265,0.39335816295855797,3000.0,0.9250957811044501,4.0,20.0
HEED,300,7,428.1565894499228,0.07283213864992395,0.3849562110245333,3000.0,0.9340998080305375,4.0,20.0
HEED,300,8,426.44594407525886,0.07341646200947054,0.3883562471881412,3000.0,0.932261284590612,4.0,20.0
HEED,300,9,426.2859687981289,0.07373208173036733,0.3904430284027141,3000.0,0.9277048321526796,4.0,20.0
HEED,300,10,426.88532968537623,0.07336835575260812,0.38675248314717997,3000.0,0.9333965006743308,4.0,20.0
HEED,300,11,425.405197382545,0.07236119572645662,0.38236466267251407,3000.0,0.9349693155046104,4.0,20.0
HEED,300,12,423.1138352655853,0.07370700304454549,0.3917700177584702,3000.0,0.9329967454611169,4.0,20.0
HEED,300,13,421.83909290955836,0.07376360691182558,0.39196652968019347,3000.0,0.9330524792023305,4.0,20.0
HEED,300,14,426.745795065306,0.0733042712238784,0.38558506037192675,3000.0,0.9381365112600223,4.0,20.0
HEED,300,15,424.89884890384513,0.0732357070453124,0.3883325319029841,3000.0,0.9403345345757684,4.0,20.0
HEED,300,16,422.55821098903743,0.07343973457613473,0.387752104517024,3000.0,0.9314033248384612,4.0,20.0
HEED,300,17,427.3778782406167,0.07309769113912068,0.38532570711693465,3000.0,0.9285867672094146,4.0,20.0
HEED,300,18,428.4618117085055,0.075130792217303,0.3966440457331201,3000.0,0.9361661100687791,4.0,20.0
HEED,300,19,423.0740144226343,0.07365807078768356,0.39192673780037635,3000.0,0.9354640576512032,4.0,20.0
HEED,300,20,428.56472663118524,0.07383148663197997,0.3897160567175264,3000.0,0.9323078220304049,4.0,20.0
HEED,300,21,425.47796970611085,0.07442522289526006,0.3933765002855039,3000.0,0.9318734749004264,4.0,20.0
HEED,300,22,423.1728631238288,0.07323103849401968,0.3897581420250252,3000.0,0.9200721445436139,4.0,20.0
HEED,300,23,424.08999985254485,0.07405814464386379,0.3908076928672585,3000.0,0.9396831645876822,4.0,20.0
HEED,300,24,427.1871348653769,0.07396240387892507,0.390825625885471,3000.0,0.9372123446908779,4.0,20.0
HEED,300,25,424.5630596473313,0.07354879092872836,0.39155336537319485,3000.0,0.9309983669091151,4.0,20.0
HEED,300,26,426.1703926626249,0.07352578939467203,0.38893456398344367,3000.0,0.9340811812224503,4.0,20.0
HEED,300,27,426.6099998879863,0.07282994387694364,0.3860779415267354,3000.0,0.9316015170528362,4.0,20.0
HEED,300,28,427.4285434025686,0.07234232539614711,0.38299613116506165,3000.0,0.922470454440688,4.0,20.0
HEED,300,29,423.5112991602517,0.07390551141065088,0.3930342396345678,3000.0,0.9251997118913007,4.0,20.0
HEED,300,30,422.492746927435,0.07342879911899744,0.3891486485896373,3000.0,0.9244482278457191,4.0,20.0
PEGASIS,300,1,386.39085466228613,0.08307927928836815,0.4815035345799851,3000.0,0.9187221467595605,3.0,18.0
PEGASIS,300,2,388.11511582924066,0.08273649564156248,0.479601929131283,3000.0,0.9155500345995528,3.0,18.0
PEGASIS,300,3,385.75047153105845,0.08297749544466876,0.48095223398999737,3000.0,0.9150534520150772,3.0,18.0
PEGASIS,300,4,387.9319012126663,0.0830645163911971,0.4813756261115417,3000.0,0.9267349347678483,3.0,18.0
PEGASIS,300,5,388.48395007802185,0.08281475600360563,0.4800007453008812,3000.0,0.9297005635360958,3.0,18.0
PEGASIS,300,6,387.9667213554831,0.08293603864423645,0.48065437280678425,3000.0,0.9240503773544484,3.0,18.0
PEGASIS,300,7,390.73862351624814,0.08268939646010146,0.47941846728306775,3000.0,0.927387547270567,3.0,18.0
PEGASIS,300,8,389.4899659318614,0.08292765594329131,0.4806458803636077,3000.0,0.9315944834315462,3.0,18.0
PEGASIS,300,9,389.76034994371156,0.08288532790129252,0.48057449870580665,3000.0,0.9246038530873663,3.0,18.0
PEGASIS,300,10,388.53575977900454,0.08262249928189565,0.47901747138877576,3000.0,0.9196134004913401,3.0,18.0
PEGASIS,300,11,388.12377554551307,0.0830086437386791,0.4814325866604105,3000.0,0.927926965460987,3.0,18.0
PEGASIS,300,12,388.3069032042334,0.08263555298205677,0.4791272779145829,3000.0,0.9282778245971216,3.0,18.0
PEGASIS,300,13,387.03398818384915,0.08308569282662501,0.4817340932497271,3000.0,0.928151478898821,3.0,18.0
PEGASIS,300,14,387.57487029324227,0.08277381440947751,0.4796492810247803,3000.0,0.9222374918989167,3.0,18.0
PEGASIS,300,15,389.011008787813,0.08291496140447557,0.4805291520270421,3000.0,0.931725193266065,3.0,18.0
PEGASIS,300,16,385.216651530857,0.08259150176058122,0.4787686636863372,3000.0,0.9161805741599551,3.0,18.0
PEGASIS,300,17,388.9840598582777,0.08268040521313298,0.47928113782647436,3000.0,0.9242502277461528,3.0,18.0
PEGASIS,300,18,390.18790032672024,0.08309766298040829,0.48162905695199915,3000.0,0.9284378423786225,3.0,18.0
PEGASIS,300,19,388.6837157522394,0.08253972613712349,0.47839807441825455,3000.0,0.9287283680469809,3.0,18.0
PEGASIS,300,20,390.5876895538832,0.08297598994489225,0.4811744671963978,3000.0,0.927171046019156,3.0,18.0
PEGASIS,300,21,388.29409687013225,0.08285792603433745,0.48026309882523055,3000.0,0.9217496911693988,3.0,18.0
PEGASIS,300,22,388.87789290617314,0.08276346423304223,0.4796477132862082,3000.0,0.9155665788710727,3.0,18.0
PEGASIS,300,23,386.4059007694669,0.08258587189530206,0.47861609998860927,3000.0,0.9197375949127776,3.0,18.0
PEGASIS,300,24,389.7495485917251,0.08269558841137023,0.4796379228351289,3000.0,0.9253553032840311,3.0,18.0
PEGASIS,300,25,390.25912758885397,0.08281901781202532,0.4801764189012463,3000.0,0.9285169163199057,3.0,18.0
PEGASIS,300,26,389.2382939161927,0.0829519173218889,0.4809231785405516,3000.0,0.9220264093796688,3.0,18.0
PEGASIS,300,27,390.47342931345804,0.08296966331980182,0.48123075660983905,3000.0,0.9263111068150633,3.0,18.0
PEGASIS,300,28,389.86731631961624,0.08301673087231068,0.4812244619384844,3000.0,0.9227268159185483,3.0,18.0
PEGASIS,300,29,388.8785626376681,0.08286141433327171,0.4801589211807456,3000.0,0.9229351891409715,3.0,18.0
PEGASIS,300,30,386.6017363559522,0.0831196550235861,0.4818514217029168,3000.0,0.9210226616070291,3.0,18.0
DeepSensor,300,1,318.8622659376627,0.058272931598281646,0.4137608398498135,3000.0,0.35647705611653646,8.5,44.0
DeepSensor,300,2,318.50746954815185,0.0591129315555818,0.4221774388689319,3000.0,0.35153416046010866,8.5,44.0
DeepSensor,300,3,320.9036770544225,0.05775461828842764,0.4080480920956227,3000.0,0.36451142939221093,8.5,44.0
DeepSensor,300,4,320.6403552518234,0.05900406009033265,0.41990302806965984,3000.0,0.36015627874541545,8.5,44.0
DeepSensor,300,5,319.97754802233624,0.058952549317319046,0.4221220403708807,3000.0,0.3191327918627329,8.5,44.0
DeepSensor,300,6,322.8089231817999,0.057735983089575955,0.40951594114904194,3000.0,0.3759675958684679,8.5,44.0
DeepSensor,300,7,323.5460009425677,0.05627913216180609,0.4019267020369249,3000.0,0.3750179201543488,8.5,44.0
DeepSensor,300,8,322.7069169290591,0.05755458087620711,0.41045739086143934,3000.0,0.3917756799828389,8.5,44.0
DeepSensor,300,9,322.3430574176791,0.05710400788316424,0.40809443430339104,3000.0,0.35157529358093104,8.5,44.0
DeepSensor,300,10,320.9715498306888,0.05758267095578589,0.41102926857416294,3000.0,0.33849941612626455,8.5,44.0
DeepSensor,300,11,320.641970418871,0.0580053419749736,0.41407647377528056,3000.0,0.34955566965392093,8.5,44.0
DeepSensor,300,12,321.24892864310317,0.05795997485850227,0.4138678724161904,3000.0,0.3413907294979481,8.5,44.0
DeepSensor,300,13,318.8612598437178,0.06011694289467177,0.4301842726313105,3000.0,0.34367937910389407,8.5,44.0
DeepSensor,300,14,317.69649536118294,0.05797374723293377,0.4143042823225898,3000.0,0.3348417062172773,8.5,44.0
DeepSensor,300,15,321.85430147131865,0.057412419753805885,0.409737195382416,3000.0,0.38306531056799903,8.5,44.0
DeepSensor,300,16,318.4674070222925,0.05954881360845294,0.42408513477020976,3000.0,0.3126728146193499,8.5,44.0
DeepSensor,300,17,323.28733363438454,0.0580952395158962,0.41438238912578296,3000.0,0.32539332178756464,8.5,44.0
DeepSensor,300,18,318.57002895279146,0.059903549554472434,0.43113705216272546,3000.0,0.35290029199656253,8.5,44.0
DeepSensor,300,19,319.75582953331974,0.058036054579488905,0.41435090703641936,3000.0,0.3679744624346237,8.5,44.0
DeepSensor,300,20,320.70083774774025,0.058649762170605656,0.4196444108667047,3000.0,0.3713489594930233,8.5,44.0
DeepSensor,300,21,321.6902027314842,0.05720810791279282,0.40649782022453756,3000.0,0.3862675115951458,8.5,44.0
DeepSensor,300,22,319.0956678380463,0.05984033253066318,0.42720374892679086,3000.0,0.3671146967452381,8.5,44.0
DeepSensor,300,23,318.8101445293511,0.058905162997593005,0.41869547082878145,3000.0,0.36392246431751046,8.5,44.0
DeepSensor,300,24,323.80400264338107,0.05681511368338182,0.40411117004616,3000.0,0.37617452875513424,8.5,44.0
DeepSensor,300,25,320.48339082588916,0.05583537705245686,0.39907814942577785,3000.0,0.39498299803304987,8.5,44.0
DeepSensor,300,26,323.2070454549155,0.05842956184175537,0.41699834520930085,3000.0,0.35894916320859616,8.5,44.0
DeepSensor,300,27,321.14089159327267,0.05861235777373497,0.4174858020849123,3000.0,0.386135069358174,8.5,44.0
DeepSensor,300,28,321.093005433915,0.059402271226265985,0.4240588215661995,3000.0,0.3724612918710153,8.5,44.0
DeepSensor,300,29,322.05037554520544,0.05942681397053535,0.42234282108720816,3000.0,0.36866723878399443,8.5,44.0
DeepSensor,300,30,318.96750418198593,0.05925722443340257,0.42167571131576626,3000.0,0.32272860342410664,8.5,44.0
FL-Energy,300,1,349.3096363272402,0.06337578388381122,0.40601695945164,3000.0,0.824301509096687,8.0,35.0
FL-Energy,300,2,350.868423327229,0.06313270554737255,0.4044596780892454,3000.0,0.8218298952529169,8.0,35.0
FL-Energy,300,3,348.73070958510795,0.06330618145261946,0.4055710514762102,3000.0,0.8159766182875645,8.0,35.0
FL-Energy,300,4,350.70279147980466,0.06336235795451463,0.40593094623560155,3000.0,0.8428084646877949,8.0,35.0
FL-Energy,300,5,351.2018612327905,0.06318127462590314,0.40477083589085194,3000.0,0.8504041134556092,8.0,35.0
FL-Energy,300,6,350.73426999767725,0.06326829788458946,0.4053283503976257,3000.0,0.8376993461633006,8.0,35.0
FL-Energy,300,7,353.2401578157462,0.06310513021823518,0.404283016743127,3000.0,0.8498256586138481,8.0,35.0
FL-Energy,300,8,352.1113315988818,0.06326692795952008,0.405319573972669,3000.0,0.8557204310811622,8.0,35.0
FL-Energy,300,9,352.3557673553404,0.06325889007898443,0.4052680792910172,3000.0,0.8427736308381414,8.0,35.0
FL-Energy,300,10,351.2486988522375,0.06305482700465047,0.4039607492052966,3000.0,0.8308100441683857,8.0,35.0
FL-Energy,300,11,350.8762519864875,0.06336656197010307,0.4059578792614687,3000.0,0.8460007396555197,8.0,35.0
FL-Energy,300,12,351.0418052212423,0.06307061110850765,0.4040618700666576,3000.0,0.8477441207166584,8.0,35.0
FL-Energy,300,13,349.89104950981505,0.0634081885522412,0.40622455995993667,3000.0,0.8453279775246016,8.0,35.0
FL-Energy,300,14,350.3800241598313,0.06313860604042765,0.4044974795980032,3000.0,0.8326145378617733,8.0,35.0
FL-Energy,300,15,351.67833908939275,0.06325286926434076,0.40522950694200255,3000.0,0.854869666339054,8.0,35.0
FL-Energy,300,16,348.24811930667744,0.06302238143102282,0.40375288663785114,3000.0,0.8174274984702851,8.0,35.0
FL-Energy,300,17,351.65397639896713,0.06308761996696344,0.4041708373183549,3000.0,0.8405975254093859,8.0,35.0
FL-Energy,300,18,352.7422865159216,0.06339225241456627,0.40612246509392236,3000.0,0.8504076719508418,8.0,35.0
FL-Energy,300,19,351.3824557633533,0.06297249482063201,0.4034332880683826,3000.0,0.8486840423938331,8.0,35.0
FL-Energy,300,20,353.10370870762944,0.06333349976998165,0.40574606627639087,3000.0,0.8489953861320387,8.0,35.0
FL-Energy,300,21,351.0302278874269,0.06321665677632336,0.4049975116375191,3000.0,0.8341752244698803,8.0,35.0
FL-Energy,300,22,351.55799809362634,0.06313478017793064,0.4044729692099162,3000.0,0.8224367761374595,8.0,35.0
FL-Energy,300,23,349.32323848723945,0.0630038708592507,0.40363429865979317,3000.0,0.826104396540501,8.0,35.0
FL-Energy,300,24,352.3460025892011,0.06313361673523585,0.404465515614292,3000.0,0.8434627966594217,8.0,35.0
FL-Energy,300,25,352.80667822895595,0.06320390836872698,0.40491583896425304,3000.0,0.8513402421174203,8.0,35.0
FL-Energy,300,26,351.883812082811,0.0633038065373581,0.4055558365815882,3000.0,0.8367966364552786,8.0,35.0
FL-Energy,300,27,353.0004138119351,0.06334366801440067,0.4058112091342614,3000.0,0.8465202019987611,8.0,35.0
FL-Energy,300,28,352.45246836525223,0.06334129767027834,0.40579602352464167,3000.0,0.8389974476184628,8.0,35.0
FL-Energy,300,29,351.55860355222393,0.06320428251116886,0.4049182359078069,3000.0,0.8362912309176478,8.0,35.0
FL-Energy,300,30,349.5002800933484,0.06342309087943716,0.4063200317191176,3000.0,0.8300016988411152,8.0,35.0
Ours,300,1,756.8083271655829,0.2512569267168868,0.7472305676888841,3000.0,0.9871358039655417,4.2,28.0
Ours,300,2,764.2342393787421,0.25087749796997044,0.7407864858408796,3000.0,0.9886255862032608,4.2,28.0
Ours,300,3,765.0489624954199,0.24609034212594239,0.7225389597304211,3000.0,0.9885461933287416,4.2,28.0
Ours,300,4,771.180699903159,0.2485029921591301,0.729549871279116,3000.0,0.989346647210796,4.2,28.0
Ours,300,5,770.7066666272701,0.24765537382293845,0.7266702852966336,3000.0,0.9893731625457107,4.2,28.0
Ours,300,6,769.1964136519939,0.2454768573373029,0.7189665250888745,3000.0,0.9887512407971117,4.2,28.0
Ours,300,7,767.4672394943857,0.24834895122766137,0.7327214995317298,3000.0,0.9881606952149673,4.2,28.0
Ours,300,8,766.083271312361,0.24899216051121242,0.7336282856954316,3000.0,0.9883298065400015,4.2,28.0
Ours,300,9,756.0851752065282,0.25502364920744347,0.7596479774023996,3000.0,0.9888094589258488,4.2,28.0
Ours,300,10,769.4001234759472,0.2472057280822071,0.727149682550981,3000.0,0.9889348491875262,4.2,28.0
Ours,300,11,759.1521326576731,0.2520209594349592,0.7488844848854802,3000.0,0.9886536313867622,4.2,28.0
Ours,300,12,757.8608673865447,0.25245316572777027,0.7496729562559364,3000.0,0.9879729152187258,4.2,28.0
Ours,300,13,771.9589340189517,0.24548185988387636,0.7174614342286967,3000.0,0.988807410402477,4.2,28.0
Ours,300,14,754.6226230220353,0.2543398939058038,0.7586469942667666,3000.0,0.9886340279912176,4.2,28.0
Ours,300,15,760.1026998275559,0.25308666533118235,0.7531861568959379,3000.0,0.9880028639367336,4.2,28.0
Ours,300,16,761.381896544301,0.24830983004419638,0.7336204206643986,3000.0,0.9866054560970245,4.2,28.0
Ours,300,17,752.8972140046653,0.2547865007247464,0.7614871991218926,3000.0,0.9875628170880317,4.2,28.0
Ours,300,18,775.8919092365578,0.2441923143539726,0.7133986545652152,3000.0,0.9885047811641732,4.2,28.0
Ours,300,19,756.5634256208564,0.2561865858138961,0.7574078177396292,2980.0,0.9888777817517203,4.2,28.0
Ours,300,20,763.4000495696565,0.25240908223120534,0.7480836613387648,3000.0,0.9885564851557835,4.2,28.0
Ours,300,21,770.0536170919767,0.24784606989286956,0.7274901277293865,3000.0,0.989206602060028,4.2,28.0
Ours,300,22,770.4330781518499,0.24753045096324267,0.7271401816085973,3000.0,0.9889339301702125,4.2,28.0
Ours,300,23,758.0309412861661,0.2590277346153012,0.7534933939053783,2940.0,0.989223124895667,4.2,28.0
Ours,300,24,762.3223664097709,0.25018075070526763,0.7379417719497595,3000.0,0.9891577029913018,4.2,28.0
Ours,300,25,769.6630242443749,0.24545457024761605,0.7202418208252344,3000.0,0.9887004604649395,4.2,28.0
Ours,300,26,770.7073233881221,0.2594516509370317,0.730073022636084,2870.0,0.9892737485594508,4.2,28.0
Ours,300,27,764.2415040421224,0.250825231604978,0.7408850116816971,3000.0,0.9888377969437296,4.2,28.0
Ours,300,28,764.672001110944,0.2513064935330671,0.7433340920813051,3000.0,0.989664278323274,4.2,28.0
Ours,300,29,761.5270396268666,0.25254675502597773,0.7489349667678313,3000.0,0.9878672767668428,4.2,28.0
Ours,300,30,773.1913603783047,0.24538779779433603,0.7169047434651352,3000.0,0.9881568463127928,4.2,28.0
