Protocol,Round,Jains_Index
PEGASIS,186,0.9814903843788904
PEGASIS,192,0.9805506279708469
PEGASIS,198,0.979521342800058
PEGASIS,204,0.9783908611124005
PEGASIS,210,0.9771455646058433
PEGASIS,216,0.9757694828380843
PEGASIS,222,0.9742437926403836
PEGASIS,228,0.9725461899271575
PEGASIS,234,0.9706500957538868
PEGASIS,240,0.9685236453229368
PEGASIS,246,0.9661283903259096
PEGASIS,252,0.9634176192719976
PEGASIS,258,0.9603341639056345
PEGASIS,264,0.9568075073871322
PEGASIS,270,0.9527499338968984
PEGASIS,276,0.9480513479444677
PEGASIS,282,0.9425722267559264
PEGASIS,288,0.9361339225424923
PEGASIS,294,0.9285051596118002
DeepSensor,0,0.9958814909206652
DeepSensor,6,0.99571465059537
DeepSensor,12,0.995539540865977
DeepSensor,18,0.9953550408898391
DeepSensor,24,0.995156446591598
DeepSensor,30,0.9949425270780643
DeepSensor,36,0.9947124998679453
DeepSensor,42,0.9944605022015971
DeepSensor,48,0.9941835860941263
DeepSensor,54,0.9938733999693539
DeepSensor,60,0.9935331670608428
DeepSensor,66,0.9931632265809708
DeepSensor,72,0.9927489491075134
DeepSensor,78,0.9922841336292217
DeepSensor,84,0.9917568258659943
DeepSensor,90,0.9911667778180905
DeepSensor,96,0.9904978439407396
DeepSensor,102,0.9897469849312539
DeepSensor,108,0.9889015815986062
DeepSensor,114,0.9879546495422765
DeepSensor,120,0.9868875879432534
DeepSensor,126,0.9856769267567043
DeepSensor,132,0.9842991587498475
DeepSensor,138,0.9827252189767494
DeepSensor,144,0.9809362816446447
DeepSensor,150,0.9788862733004451
DeepSensor,156,0.9765225493055137
DeepSensor,162,0.973790353946309
DeepSensor,168,0.9706178630045219
DeepSensor,174,0.9668721099280978
DeepSensor,180,0.962462779971526
DeepSensor,186,0.9572439060669352
DeepSensor,192,0.9510261564075994
DeepSensor,198,0.9435741085678807
DeepSensor,204,0.9345920688021052
DeepSensor,210,0.9236991862558634
DeepSensor,216,0.910388506191887
DeepSensor,222,0.8939964361926076
DeepSensor,228,0.8736453961365948
DeepSensor,234,0.8483155425343928
DeepSensor,240,0.8171351782425229
DeepSensor,246,0.779542978575007
DeepSensor,252,0.7363343311400727
DeepSensor,258,0.6869054428459695
DeepSensor,264,0.6339456194271903
DeepSensor,270,0.5802194043271585
DeepSensor,276,0.5241432572235972
DeepSensor,282,0.4683219871545589
DeepSensor,288,0.41583672340024763
DeepSensor,294,0.3641737328416212
FL-Energy,0,0.9958848678787914
FL-Energy,6,0.9957400448772251
FL-Energy,12,0.9955874517543813
FL-Energy,18,0.9954265234406354
FL-Energy,24,0.9952566426348856
FL-Energy,30,0.9950771339121549
FL-Energy,36,0.9948872570422601
FL-Energy,42,0.9946861993966692
FL-Energy,48,0.9944730672988472
FL-Energy,54,0.994246876146986
FL-Energy,60,0.9940065391063622
FL-Energy,66,0.9937508541301282
FL-Energy,72,0.9934784890207127
FL-Energy,78,0.9931879641872217
FL-Energy,84,0.992877632684628
FL-Energy,90,0.9925456570351587
FL-Energy,96,0.9921899822267631
FL-Energy,102,0.9918083041530038
FL-Energy,108,0.9913980325958738
FL-Energy,114,0.9909562476496604
FL-Energy,120,0.9904796482279908
FL-Energy,126,0.9899644909729401
FL-Energy,132,0.9894065174740634
FL-Energy,138,0.9888008671802457
FL-Energy,144,0.9881419727122689
FL-Energy,150,0.9874234334108127
FL-Energy,156,0.9866378618180937
FL-Energy,162,0.9857766963011345
FL-Energy,168,0.9848299710574738
FL-Energy,174,0.9837860321272346
FL-Energy,180,0.982631184526832
FL-Energy,186,0.981349250876102
FL-Energy,192,0.9799210154216893
FL-Energy,198,0.978323518455714
FL-Energy,204,0.9765291537553284
FL-Energy,210,0.9745045042978012
FL-Energy,216,0.9722088268577064
FL-Energy,222,0.9695920607256865
FL-Energy,228,0.9665921844435138
FL-Energy,234,0.9631316689954433
FL-Energy,240,0.9591126636027989
FL-Energy,246,0.954410380978778
FL-Energy,252,0.9488638903432515
FL-Energy,258,0.9422631265465616
FL-Energy,264,0.9343302976572453
FL-Energy,270,0.9246928840484276
FL-Energy,276,0.9128438499390935
FL-Energy,282,0.8980821974449963
FL-Energy,288,0.8794231250706139
FL-Energy,294,0.8554613946981298
Ours,0,0.9955264935230597
Ours,1,0.9955160654081524
Ours,2,0.9955048418917453
Ours,3,0.9954934359582912
Ours,4,0.9954818975618326
Ours,5,0.9954702558042626
Ours,6,0.9954585284231621
Ours,7,0.9954467268517384
Ours,8,0.9954348587372315
Ours,9,0.9954229293192391
Ours,10,0.995410942244298
Ours,11,0.9953989000753165
Ours,12,0.9953868046229808
Ours,13,0.9953746571673425
Ours,14,0.9953624586088622
Ours,15,0.995350209572947
Ours,16,0.995337910483133
Ours,17,0.9953255616128815
Ours,18,0.9953131631226575
Ours,19,0.9953007150866662
Ours,20,0.995288217512406
Ours,21,0.9952756703550828
Ours,22,0.9952630735283429
Ours,23,0.995250426912388
Ours,24,0.9952377303601323
Ours,25,0.9952249837019661
Ours,26,0.9952121867494568
Ours,27,0.9951993392982518
Ours,28,0.995186441130401
Ours,29,0.9951734920161982
Ours,30,0.9951604917157006
Ours,31,0.9951474399799406
Ours,32,0.9951343365519307
Ours,33,0.9951211811675158
Ours,34,0.9951079735560716
Ours,35,0.9950947134410715
Ours,36,0.9950814005406127
Ours,37,0.9950680345678216
Ours,38,0.9950546152312328
Ours,39,0.9950411422350838
Ours,40,0.9950276152796028
Ours,41,0.995014034061229
Ours,42,0.9950003982728216
Ours,43,0.994986707603847
Ours,44,0.9949729617405128
Ours,45,0.9949591603659208
Ours,46,0.9949453031601898
Ours,47,0.9949313898005365
Ours,48,0.9949174199613882
Ours,49,0.9949033933144554
Ours,50,0.9948893095366911
Ours,51,0.994875168294591
Ours,52,0.9948609692521145
Ours,53,0.9948467120707414
Ours,54,0.994832396409497
Ours,55,0.9948180219249809
Ours,56,0.9948035882714085
Ours,57,0.9947890951006184
Ours,58,0.9947745420621017
Ours,59,0.9947599288030003
Ours,60,0.9947452549681274
Ours,61,0.9947305201999754
Ours,62,0.9947157241387046
Ours,63,0.9947008664221646
Ours,64,0.9946859466858645
Ours,65,0.9946709645630051
Ours,66,0.9946559196844351
Ours,67,0.9946408116786565
Ours,68,0.994625640171831
Ours,69,0.9946104047877385
Ours,70,0.9945951051477794
Ours,71,0.9945797408709578
Ours,72,0.9945643115738634
Ours,73,0.9945488168706562
Ours,74,0.9945332563730405
Ours,75,0.9945176296902555
Ours,76,0.994501936429042
Ours,77,0.9944861761936307
Ours,78,0.9944703485857198
Ours,79,0.9944544532044398
Ours,80,0.9944384896463444
Ours,81,0.9944224575053793
Ours,82,0.9944063563728508
Ours,83,0.9943901858374123
Ours,84,0.9943739454850324
Ours,85,0.9943576348989586
Ours,86,0.9943412536597094
Ours,87,0.9943248013450293
Ours,88,0.9943082775298739
Ours,89,0.9942916817863692
Ours,90,0.9942750136837872
Ours,91,0.9942582727885225
Ours,92,0.9942414586640584
Ours,93,0.9942245708709344
Ours,94,0.9942076089667166
Ours,95,0.994190572505973
Ours,96,0.9941734610402362
Ours,97,0.9941562741179724
Ours,98,0.9941390112845582
Ours,99,0.9941216720822335
Ours,100,0.9941042560511382
Ours,101,0.994086762727172
Ours,102,0.9940691916430257
Ours,103,0.9940515423281182
Ours,104,0.994033814308589
Ours,105,0.9940160071072505
Ours,106,0.9939981202435503
Ours,107,0.9939801532335609
Ours,108,0.9939621055899118
Ours,109,0.9939439768217806
Ours,110,0.9939257664348617
Ours,111,0.9939074739312919
Ours,112,0.9938890988096679
Ours,113,0.9938706405649707
Ours,114,0.9938520986885578
Ours,115,0.9938334726680987
Ours,116,0.9938147619875622
Ours,117,0.9937959661271647
Ours,118,0.9937770845633465
Ours,119,0.9937581167687165
Ours,120,0.9937390622120368
Ours,121,0.9937199203581615
Ours,122,0.9937006906680078
Ours,123,0.993681372598531
Ours,124,0.9936619656026568
Ours,125,0.9936424691292666
Ours,126,0.9936228826231469
Ours,127,0.9936032055249508
Ours,128,0.9935834372711537
Ours,129,0.9935635772940172
Ours,130,0.9935436250215487
Ours,131,0.9935235798774583
Ours,132,0.993503441281109
Ours,133,0.9934832086474847
Ours,134,0.9934628813871433
Ours,135,0.9934424589061722
Ours,136,0.9934219406061476
Ours,137,0.9934013258840875
Ours,138,0.9933806141323995
Ours,139,0.9933598047388599
Ours,140,0.9933388970865412
Ours,141,0.9933178905537794
Ours,142,0.9932967845141257
Ours,143,0.9932755783362993
Ours,144,0.9932542713841437
Ours,145,0.9932328630165698
Ours,146,0.9932113525875094
Ours,147,0.9931897394458888
Ours,148,0.9931680229355387
Ours,149,0.9931462023951795
Ours,150,0.9931242771584315
Ours,151,0.9931022465536211
Ours,152,0.9930801099037889
Ours,153,0.9930578665266507
Ours,154,0.9930355157345477
Ours,155,0.9930130568343782
Ours,156,0.9929904891275595
Ours,157,0.9929678119099681
Ours,158,0.9929450244718832
Ours,159,0.992922126097927
Ours,160,0.9928991160670271
Ours,161,0.9928759936523436
Ours,162,0.9928527581212078
Ours,163,0.9928294087350784
Ours,164,0.9928059447494844
Ours,165,0.9927823654139472
Ours,166,0.9927586699719421
Ours,167,0.9927348576608221
Ours,168,0.992710927711769
Ours,169,0.992686879349724
Ours,170,0.992662711793325
Ours,171,0.992638424254855
Ours,172,0.9926140159401627
Ours,173,0.9925894860486082
Ours,174,0.9925648337729911
Ours,175,0.9925400582994942
Ours,176,0.9925151588076093
Ours,177,0.9924901344700693
Ours,178,0.9924649844527841
Ours,179,0.9924397079147733
Ours,180,0.9924143040080871
Ours,181,0.9923887718777472
Ours,182,0.9923631106616702
Ours,183,0.9923373194905936
Ours,184,0.9923113974880046
Ours,185,0.992285343770074
Ours,186,0.9922591574455651
Ours,187,0.9922328376157699
Ours,188,0.9922063833744384
Ours,189,0.9921797938076827
Ours,190,0.9921530679939169
Ours,191,0.9921262050037655
Ours,192,0.9920992038999971
Ours,193,0.9920720637374324
Ours,194,0.9920447835628543
Ours,195,0.9920173624149509
Ours,196,0.9919897993242157
Ours,197,0.9919620933128541
Ours,198,0.9919342433947158
Ours,199,0.9919062485752017
Ours,200,0.9918781078511603
Ours,201,0.9918498202108321
Ours,202,0.9918213846337267
Ours,203,0.9917928000905497
Ours,204,0.9917640655431192
Ours,205,0.9917351799442401
Ours,206,0.9917061422376429
Ours,207,0.9916769513578712
Ours,208,0.9916476062301931
Ours,209,0.9916181057704939
Ours,210,0.9915884488851878
Ours,211,0.9915586344711104
Ours,212,0.9915286614154188
Ours,213,0.9914985285954981
Ours,214,0.9914682348788414
Ours,215,0.9914377791229549
Ours,216,0.9914071601752515
Ours,217,0.9913763768729434
Ours,218,0.991345428042922
Ours,219,0.9913143125016735
Ours,220,0.991283029055134
Ours,221,0.9912515764985987
Ours,222,0.9912199536166043
Ours,223,0.9911881591828088
Ours,224,0.9911561919598784
Ours,225,0.9911240506993557
Ours,226,0.9910917341415676
Ours,227,0.9910592410154682
Ours,228,0.9910265700385429
Ours,229,0.9909937199166778
Ours,230,0.9909606893440165
Ours,231,0.9909274770028551
Ours,232,0.9908940815634967
Ours,233,0.9908605016841349
Ours,234,0.9908267360106999
Ours,235,0.9907927831767426
Ours,236,0.9907586418032891
Ours,237,0.9907243104987115
Ours,238,0.9906897878585731
Ours,239,0.9906550724655023
Ours,240,0.9906201628890307
Ours,241,0.9905850576854781
Ours,242,0.9905497553977695
Ours,243,0.9905142545553127
Ours,244,0.990478553673836
Ours,245,0.990442651255232
Ours,246,0.9904065457874206
Ours,247,0.990370235744161
Ours,248,0.9903337195849289
Ours,249,0.9902969957547283
Ours,250,0.9902600626839331
Ours,251,0.9902229187881362
Ours,252,0.9901855624679644
Ours,253,0.9901479921089307
Ours,254,0.9901102060812362
Ours,255,0.9900722027396102
Ours,256,0.9900339804231416
Ours,257,0.9899955374550755
Ours,258,0.9899568721426653
Ours,259,0.9899179827769582
Ours,260,0.9898788676326269
Ours,261,0.9898395249677743
Ours,262,0.9897999530237481
Ours,263,0.9897601500249428
Ours,264,0.9897201141786032
Ours,265,0.9896798436746299
Ours,266,0.9896393366853705
Ours,267,0.9895985913654287
Ours,268,0.9895576058514455
Ours,269,0.9895163782618854
Ours,270,0.9894749066968448
Ours,271,0.9894331892378119
Ours,272,0.9893912239474714
Ours,273,0.9893490088694582
Ours,274,0.9893065420281563
Ours,275,0.9892638214284589
Ours,276,0.9892208450555441
Ours,277,0.989177610874627
Ours,278,0.9891341168307464
Ours,279,0.9890903608485057
Ours,280,0.9890463408318317
Ours,281,0.9890020546637407
Ours,282,0.9889575002060729
Ours,283,0.9889126752992408
Ours,284,0.9888675777619849
Ours,285,0.9888222053911017
Ours,286,0.9887765559611746
Ours,287,0.9887306272243171
Ours,288,0.9886844169098962
Ours,289,0.9886379227242558
Ours,290,0.9885911423504348
Ours,291,0.9885440734478874
Ours,292,0.9884967136521958
Ours,293,0.9884490605747738
Ours,294,0.988401111802575
Ours,295,0.988352864897791
Ours,296,0.9883043173975463
Ours,297,0.9882554668135894
Ours,298,0.988206310631987
Ours,299,0.9881568463127928
