Protocol,Round,Jains_Index
HEED,288,0.7887675444910534
HEED,294,0.753087427365651
PEGASIS,0,0.9960316488500068
PEGASIS,6,0.9958714093863266
PEGASIS,12,0.9956970619866028
PEGASIS,18,0.9955072597436762
PEGASIS,24,0.995300502667645
PEGASIS,30,0.9950751170445642
PEGASIS,36,0.9948292315406474
PEGASIS,42,0.9945607494605713
PEGASIS,48,0.9942673164460676
PEGASIS,54,0.9939462827501487
PEGASIS,60,0.9935946590355836
PEGASIS,66,0.9932090644139683
PEGASIS,72,0.9927856651516529
PEGASIS,78,0.9923201021049186
PEGASIS,84,0.991807404487795
PEGASIS,90,0.9912418869945058
PEGASIS,96,0.9906170265577736
PEGASIS,102,0.9899253140756534
PEGASIS,108,0.9891580752178972
PEGASIS,114,0.988305252840057
PEGASIS,120,0.9874923062694454
PEGASIS,126,0.9868024799724848
PEGASIS,132,0.9860427174816336
PEGASIS,138,0.9852032796047614
PEGASIS,144,0.9842726795228545
PEGASIS,150,0.9832372946287913
PEGASIS,156,0.9820808745613617
PEGASIS,162,0.9807839126772304
PEGASIS,168,0.9793228361921149
PEGASIS,174,0.9776689531565748
PEGASIS,180,0.9757870698941038
PEGASIS,186,0.9736336568033847
PEGASIS,192,0.9711543877131652
PEGASIS,198,0.9682807990969473
PEGASIS,204,0.9649256956464204
PEGASIS,210,0.960976743865292
PEGASIS,216,0.9562874054883601
PEGASIS,222,0.9506639002598506
PEGASIS,228,0.9438461376919424
PEGASIS,234,0.9354793205196665
PEGASIS,240,0.9250708516582525
PEGASIS,246,0.9119236708288071
PEGASIS,252,0.8950311990872761
PEGASIS,258,0.8729091505229907
PEGASIS,264,0.8433239893863224
PEGASIS,270,0.8028586291438167
PEGASIS,276,0.7463092145716154
PEGASIS,282,0.6785252537587608
PEGASIS,288,0.6064072662485129
PEGASIS,294,0.538719585523677
DeepSensor,0,0.9960243378347767
DeepSensor,6,0.9958186672249858
DeepSensor,12,0.9955977142409393
DeepSensor,18,0.9953589596570611
DeepSensor,24,0.9950997246210265
DeepSensor,30,0.9948144436130404
DeepSensor,36,0.994494949059389
DeepSensor,42,0.9941408537060064
DeepSensor,48,0.9937463304005307
DeepSensor,54,0.9933088914769239
DeepSensor,60,0.9928208645457002
DeepSensor,66,0.9922851038843555
DeepSensor,72,0.9916745760839236
DeepSensor,78,0.9909760470059792
DeepSensor,84,0.9901767087084639
DeepSensor,90,0.9892593770126593
DeepSensor,96,0.9882083352682673
DeepSensor,102,0.9869904699641705
DeepSensor,108,0.9855714856626333
DeepSensor,114,0.9839048277225476
DeepSensor,120,0.9819457239685695
DeepSensor,126,0.97964668118284
DeepSensor,132,0.9769106948154362
DeepSensor,138,0.9736329062532161
DeepSensor,144,0.9696920016275546
DeepSensor,150,0.9648914629789537
DeepSensor,156,0.9589673963356857
DeepSensor,162,0.951608450968056
DeepSensor,168,0.9423729396013993
DeepSensor,174,0.9306295893500548
DeepSensor,180,0.9155495906889122
DeepSensor,186,0.8959421392422843
DeepSensor,192,0.8702351278416361
DeepSensor,198,0.836410864440883
DeepSensor,204,0.7948273814829085
DeepSensor,210,0.7435907657925254
DeepSensor,216,0.6803665881243519
DeepSensor,222,0.6077125029019695
DeepSensor,228,0.5315838159318628
DeepSensor,234,0.4596372907644024
DeepSensor,240,0.39113914427953994
DeepSensor,246,0.33017519764817865
DeepSensor,252,0.2753128597437815
DeepSensor,258,0.2262306995554864
DeepSensor,264,0.1796684749894287
DeepSensor,270,0.13497696189127825
DeepSensor,276,0.09616351347458404
DeepSensor,282,0.06740860177753381
DeepSensor,288,0.04924178190422547
DeepSensor,294,0.037497226208287715
FL-Energy,0,0.9960311242238736
FL-Energy,6,0.9958699356598962
FL-Energy,12,0.9956987390763326
FL-Energy,18,0.9955166897801421
FL-Energy,24,0.995322852191
FL-Energy,30,0.9951161878689485
FL-Energy,36,0.9948955416642375
FL-Energy,42,0.9946596256457515
FL-Energy,48,0.9944070003921144
FL-Energy,54,0.9941360531401137
FL-Energy,60,0.9938449721736421
FL-Energy,66,0.9935317166971739
FL-Energy,72,0.9931939812627572
FL-Energy,78,0.9928291535983718
FL-Energy,84,0.9924342644049136
FL-Energy,90,0.9920059273300006
FL-Energy,96,0.9915402668661353
FL-Energy,102,0.9910328313242723
FL-Energy,108,0.9904784872577012
FL-Energy,114,0.9898712906936473
FL-Energy,120,0.9892043291860925
FL-Energy,126,0.9884695269153323
FL-Energy,132,0.9876574026607219
FL-Energy,138,0.9867567672272184
FL-Energy,144,0.9857543424745893
FL-Energy,150,0.9846342779889447
FL-Energy,156,0.9833775329300388
FL-Energy,162,0.9819610786151909
FL-Energy,168,0.9803568603579924
FL-Energy,174,0.9785304325256239
FL-Energy,180,0.9764391449465097
FL-Energy,186,0.9740297057975584
FL-Energy,192,0.9712348665631994
FL-Energy,198,0.9679688534745708
FL-Energy,204,0.9641209822132857
FL-Energy,210,0.9595465972472808
FL-Energy,216,0.954054003837206
FL-Energy,222,0.9473852887442118
FL-Energy,228,0.9391876441862183
FL-Energy,234,0.928969647534905
FL-Energy,240,0.9160332544787403
FL-Energy,246,0.8993659176547524
FL-Energy,252,0.8774664810351881
FL-Energy,258,0.8480612520142052
FL-Energy,264,0.8076439702283281
FL-Energy,270,0.7507793718081175
FL-Energy,276,0.681626210508799
FL-Energy,282,0.6078866528490909
FL-Energy,288,0.5386357715450609
FL-Energy,294,0.4717334478516895
Ours,0,0.995695432726069
Ours,1,0.9956848521882141
Ours,2,0.9956737110701708
Ours,3,0.9956625231688022
Ours,4,0.9956512875003536
Ours,5,0.9956399979926857
Ours,6,0.9956286532207919
Ours,7,0.9956172534835868
Ours,8,0.9956057996194403
Ours,9,0.9955942925501008
Ours,10,0.9955827331209965
Ours,11,0.9955711220573353
Ours,12,0.9955594599625475
Ours,13,0.9955477473299363
Ours,14,0.9955359845569178
Ours,15,0.9955241719581807
Ours,16,0.9955123097769333
Ours,17,0.9955003981943173
Ours,18,0.9954884373372318
Ours,19,0.9954764272849584
Ours,20,0.9954643680747615
Ours,21,0.9954522597067518
Ours,22,0.9954401021480591
Ours,23,0.995427895336531
Ours,24,0.9954156391839069
Ours,25,0.99540333357867
Ours,26,0.9953909783885287
Ours,27,0.9953785734626022
Ours,28,0.9953661186333589
Ours,29,0.9953536137183254
Ours,30,0.9953410585215848
Ours,31,0.9953284528351106
Ours,32,0.9953157964399432
Ours,33,0.9953030891071899
Ours,34,0.995290330598993
Ours,35,0.9952775206692837
Ours,36,0.9952646590645194
Ours,37,0.995251745524306
Ours,38,0.9952387797819501
Ours,39,0.9952257615649432
Ours,40,0.995212690595407
Ours,41,0.9951995665904623
Ours,42,0.995186389262577
Ours,43,0.995173158319862
Ours,44,0.9951598734663208
Ours,45,0.9951465344021142
Ours,46,0.9951331408237352
Ours,47,0.9951196924241921
Ours,48,0.9951061888931967
Ours,49,0.9950926299172768
Ours,50,0.9950790151877226
Ours,51,0.9950653443851141
Ours,52,0.9950516171871758
Ours,53,0.9950378332688709
Ours,54,0.9950239923024672
Ours,55,0.9950100939576073
Ours,56,0.9949961379013492
Ours,57,0.9949821237982234
Ours,58,0.9949680513102599
Ours,59,0.9949539200970302
Ours,60,0.9949397298156692
Ours,61,0.9949254801209007
Ours,62,0.9949111706650393
Ours,63,0.9948968010980145
Ours,64,0.994882371067384
Ours,65,0.9948678802183203
Ours,66,0.994853328193637
Ours,67,0.9948387146337553
Ours,68,0.9948240391767245
Ours,69,0.9948093014582114
Ours,70,0.9947945011114929
Ours,71,0.994779637767431
Ours,72,0.9947647110544784
Ours,73,0.9947497205986562
Ours,74,0.9947346660235351
Ours,75,0.9947195469502335
Ours,76,0.9947043629973791
Ours,77,0.9946891137811048
Ours,78,0.9946737989150211
Ours,79,0.9946584180102004
Ours,80,0.9946429706751456
Ours,81,0.9946274565157806
Ours,82,0.994611875135413
Ours,83,0.9945962261347197
Ours,84,0.9945805091117125
Ours,85,0.9945647236617268
Ours,86,0.9945488693773767
Ours,87,0.9945329458485422
Ours,88,0.9945169526623365
Ours,89,0.994500889403078
Ours,90,0.9944847556522676
Ours,91,0.9944685509885437
Ours,92,0.9944522749876751
Ours,93,0.9944359272225154
Ours,94,0.9944195072629812
Ours,95,0.9944030146760228
Ours,96,0.9943864490255703
Ours,97,0.9943698098725533
Ours,98,0.9943530967748087
Ours,99,0.9943363092870966
Ours,100,0.9943194469622451
Ours,101,0.9943025093487345
Ours,102,0.9942854959918592
Ours,103,0.9942684064336801
Ours,104,0.9942512402130148
Ours,105,0.9942339968653681
Ours,106,0.9942166759229486
Ours,107,0.9941992769145839
Ours,108,0.9941817993657214
Ours,109,0.9941642427983783
Ours,110,0.9941466067311039
Ours,111,0.9941288906789545
Ours,112,0.9941110941534621
Ours,113,0.9940932166625743
Ours,114,0.994075257710643
Ours,115,0.9940572167983882
Ours,116,0.9940390934228245
Ours,117,0.9940208870772892
Ours,118,0.9940025972513383
Ours,119,0.9939842234307524
Ours,120,0.9939657650974806
Ours,121,0.9939472217296076
Ours,122,0.9939285928013163
Ours,123,0.9939098777828392
Ours,124,0.9938910761404459
Ours,125,0.9938721873363556
Ours,126,0.9938532108287519
Ours,127,0.9938341460717015
Ours,128,0.993814992515133
Ours,129,0.9937957496047979
Ours,130,0.9937764167822118
Ours,131,0.9937569934846356
Ours,132,0.9937374791450068
Ours,133,0.9937178731919297
Ours,134,0.9936981750495995
Ours,135,0.9936783841377845
Ours,136,0.9936584998717657
Ours,137,0.9936385216623069
Ours,138,0.9936184489155896
Ours,139,0.9935982810331914
Ours,140,0.9935780174120276
Ours,141,0.9935576574443074
Ours,142,0.993537200517483
Ours,143,0.9935166460142192
Ours,144,0.9934959933123181
Ours,145,0.9934752417847122
Ours,146,0.9934543907993613
Ours,147,0.9934334397192597
Ours,148,0.9934123879023568
Ours,149,0.9933912347014977
Ours,150,0.9933699794645192
Ours,151,0.9933486215339424
Ours,152,0.9933271602470564
Ours,153,0.9933055949358535
Ours,154,0.9932839249269857
Ours,155,0.9932621495416991
Ours,156,0.9932402680957966
Ours,157,0.9932182798995701
Ours,158,0.9931961842577471
Ours,159,0.9931739804694496
Ours,160,0.993151667828129
Ours,161,0.993129245621498
Ours,162,0.9931067131314943
Ours,163,0.9930840696342215
Ours,164,0.9930613143998588
Ours,165,0.9930384466926498
Ours,166,0.9930154657708152
Ours,167,0.9929923708864953
Ours,168,0.9929691612856896
Ours,169,0.9929458362081978
Ours,170,0.9929223948875647
Ours,171,0.9928988365509999
Ours,172,0.9928751604193307
Ours,173,0.9928513657069336
Ours,174,0.9928274516216655
Ours,175,0.9928034173647934
Ours,176,0.9927792621309409
Ours,177,0.9927549851080207
Ours,178,0.9927305854771509
Ours,179,0.9927060624126008
Ours,180,0.9926814150817174
Ours,181,0.9926566426448483
Ours,182,0.9926317442552859
Ours,183,0.9926067190591874
Ours,184,0.9925815661954838
Ours,185,0.99255628479585
Ours,186,0.9925308739845826
Ours,187,0.992505332878558
Ours,188,0.9924796605871439
Ours,189,0.9924538562121109
Ours,190,0.9924279188475843
Ours,191,0.9924018475799321
Ours,192,0.9923756414877083
Ours,193,0.9923492996415608
Ours,194,0.9923228211041613
Ours,195,0.9922962049300995
Ours,196,0.9922694501658296
Ours,197,0.9922425558495623
Ours,198,0.9922155210111823
Ours,199,0.9921883446721849
Ours,200,0.9921610258455519
Ours,201,0.9921335635356885
Ours,202,0.9921059567383259
Ours,203,0.9920782044404287
Ours,204,0.9920503056201025
Ours,205,0.9920222592465114
Ours,206,0.9919940642797622
Ours,207,0.9919657196708382
Ours,208,0.9919372243614698
Ours,209,0.9919085772840636
Ours,210,0.9918797773615882
Ours,211,0.991850823507481
Ours,212,0.9918217146255424
Ours,213,0.991792449609841
Ours,214,0.9917630273445994
Ours,215,0.9917334467040965
Ours,216,0.991703706552546
Ours,217,0.9916738057440284
Ours,218,0.9916437431223247
Ours,219,0.9916135175208497
Ours,220,0.9915831277625304
Ours,221,0.9915525726596726
Ours,222,0.991521851013874
Ours,223,0.9914909616158931
Ours,224,0.9914599032455315
Ours,225,0.9914286746715234
Ours,226,0.9913972746513982
Ours,227,0.9913657019313825
Ours,228,0.9913339552462507
Ours,229,0.9913020333192228
Ours,230,0.9912699348618212
Ours,231,0.991237658573745
Ours,232,0.9912052031427488
Ours,233,0.9911725672445042
Ours,234,0.9911397495424656
Ours,235,0.9911067486877347
Ours,236,0.9910735633189288
Ours,237,0.9910401920620406
Ours,238,0.9910066335302882
Ours,239,0.9909728863239915
Ours,240,0.9909389490304046
Ours,241,0.990904820223593
Ours,242,0.990870498464269
Ours,243,0.9908359822996542
Ours,244,0.9908012702633089
Ours,245,0.9907663608750122
Ours,246,0.9907312526405581
Ours,247,0.9906959440516478
Ours,248,0.9906604335856974
Ours,249,0.9906247197056834
Ours,250,0.9905888008599727
Ours,251,0.9905526754821797
Ours,252,0.9905163419909624
Ours,253,0.9904797987899013
Ours,254,0.9904430442672678
Ours,255,0.9904060767958942
Ours,256,0.9903688947329723
Ours,257,0.9903314964198864
Ours,258,0.9902938801820127
Ours,259,0.9902560443285611
Ours,260,0.9902179871523634
Ours,261,0.9901797069296989
Ours,262,0.9901412019200925
Ours,263,0.9901024703661214
Ours,264,0.9900635104932292
Ours,265,0.9900243205094998
Ours,266,0.9899848986054832
Ours,267,0.9899452429539769
Ours,268,0.9899053517098053
Ours,269,0.9898652230096284
Ours,270,0.9898248549717165
Ours,271,0.989784245695731
Ours,272,0.989743393262518
Ours,273,0.9897022957338604
Ours,274,0.989660951152281
Ours,275,0.9896193575407798
Ours,276,0.9895775129026377
Ours,277,0.9895354152211477
Ours,278,0.9894930624593884
Ours,279,0.9894504525599931
Ours,280,0.9894075834448809
Ours,281,0.9893644530150315
Ours,282,0.9893210591502047
Ours,283,0.9892773997087098
Ours,284,0.9892334725271352
Ours,285,0.9891892754200697
Ours,286,0.9891448061798661
Ours,287,0.9891000625763308
Ours,288,0.9890550423564987
Ours,289,0.989009743244299
Ours,290,0.9889641629403085
Ours,291,0.9889182991214551
Ours,292,0.9888721494407271
Ours,293,0.9888257115268712
Ours,294,0.9887789829840994
Ours,295,0.9887319613917783
Ours,296,0.9886846443041328
Ours,297,0.9886370292499249
Ours,298,0.9885891137321328
Ours,299,0.9885408952276349
