Protocol,Scale,Run,HND,EnergyEfficiency,DeliveryRatio,ConvergenceTime_ms,JainsFairness,RamKB,RomKB
HEED,100,27,566.2640802924042,0.032904273630211645,0.3911805486049029,3000.0,0.9695924919874177,4.0,20.0
HEED,100,28,563.8027793221775,0.03333364057528359,0.3981924702091069,3000.0,0.9771013339453977,4.0,20.0
HEED,100,29,552.2115920534554,0.032937678081964725,0.39534719512252303,3000.0,0.9709162421963807,4.0,20.0
HEED,100,30,558.8768983643706,0.03314157123578996,0.40158735538257706,3000.0,0.9775599696049899,4.0,20.0
PEGASIS,100,1,515.5260201155291,0.03668875925156828,0.4818159087507434,3000.0,0.9633786905242273,3.0,18.0
PEGASIS,100,2,519.1403042218158,0.03657137867056476,0.4801440078659289,3000.0,0.9675453982349844,3.0,18.0
PEGASIS,100,3,509.29400189512535,0.03652426679516412,0.4794558425041231,3000.0,0.9698189691118496,3.0,18.0
PEGASIS,100,4,523.812235667362,0.036491996142645214,0.47920130941276107,3000.0,0.9679352012415119,3.0,18.0
PEGASIS,100,5,518.9424113336667,0.036392708768026964,0.47890949360444035,3000.0,0.9668542579970939,3.0,18.0
PEGASIS,100,6,513.6142774859771,0.03651950775173008,0.4795800133018659,3000.0,0.9712855588225497,3.0,18.0
PEGASIS,100,7,524.4990536838601,0.03669535370136533,0.48154825004487306,3000.0,0.9702938565989333,3.0,18.0
PEGASIS,100,8,514.7409464503204,0.036650428802582125,0.4814191095630466,3000.0,0.9664723614545073,3.0,18.0
PEGASIS,100,9,516.1272692171384,0.036968437350352254,0.4853432410004821,3000.0,0.9646938360780604,3.0,18.0
PEGASIS,100,10,521.2817056133495,0.03655674316227568,0.48100528180494095,3000.0,0.9707144069632748,3.0,18.0
PEGASIS,100,11,519.0653453588698,0.03664876669728333,0.48109419615618426,3000.0,0.9655157202951214,3.0,18.0
PEGASIS,100,12,519.2088621723382,0.036784880982990084,0.4826873412582586,3000.0,0.9699381943764186,3.0,18.0
PEGASIS,100,13,517.4763595211888,0.03671614681667377,0.48189537644595476,3000.0,0.9688425109606318,3.0,18.0
PEGASIS,100,14,514.4571312794698,0.0366520252069221,0.48160715692635064,3000.0,0.9702222682827076,3.0,18.0
PEGASIS,100,15,516.3907883107106,0.03647458294970712,0.47962716051885246,3000.0,0.964445780050031,3.0,18.0
PEGASIS,100,16,518.588485129473,0.03648577162515518,0.4803027576847989,3000.0,0.9683486043182423,3.0,18.0
PEGASIS,100,17,512.3860566755058,0.03682299408419107,0.4838211796046968,3000.0,0.9653269816941817,3.0,18.0
PEGASIS,100,18,515.9753622420227,0.03667178331695393,0.4817604355286572,3000.0,0.9660778366066263,3.0,18.0
PEGASIS,100,19,515.4652486697544,0.03655308261154377,0.4798572273313738,3000.0,0.9658286002137657,3.0,18.0
PEGASIS,100,20,522.5297367935302,0.03670554487173725,0.48267144374714227,3000.0,0.9709456451519876,3.0,18.0
PEGASIS,100,21,524.3484605676905,0.036506335728362094,0.4806060311917362,3000.0,0.9696396760176524,3.0,18.0
PEGASIS,100,22,516.6527480374801,0.03650458760891148,0.48054222278406233,3000.0,0.966763557657413,3.0,18.0
PEGASIS,100,23,514.196253255161,0.036566778014728255,0.4799854840164899,3000.0,0.9678992770340553,3.0,18.0
PEGASIS,100,24,514.6722999959177,0.03657059886762997,0.4805803496239347,3000.0,0.9637796602934521,3.0,18.0
PEGASIS,100,25,519.1207687542704,0.0364186408956133,0.47833430776174135,3000.0,0.9695186859002733,3.0,18.0
PEGASIS,100,26,514.4523355967709,0.03648119334579539,0.48006291172743076,3000.0,0.967856148004309,3.0,18.0
PEGASIS,100,27,515.8903537390227,0.03647813679697071,0.47864817900047457,3000.0,0.96405529895715,3.0,18.0
PEGASIS,100,28,516.1203195922569,0.036492119923343155,0.479533654643431,3000.0,0.9684608899407845,3.0,18.0
PEGASIS,100,29,507.93091935310525,0.03674211853582415,0.48246350488937295,3000.0,0.964998514272872,3.0,18.0
PEGASIS,100,30,518.9631770379287,0.036818531557331,0.4840735661842448,3000.0,0.9682510410628121,3.0,18.0
DeepSensor,100,1,390.0807476568698,0.024362913235533783,0.4201572311826958,3000.0,0.862474061727396,8.5,44.0
DeepSensor,100,2,392.1390937622187,0.024114571742444663,0.4165917929941393,3000.0,0.8868675753592946,8.5,44.0
DeepSensor,100,3,384.53190139084336,0.024101063540044265,0.4165421397268954,3000.0,0.8754744737561069,8.5,44.0
DeepSensor,100,4,400.9097220267006,0.024233897674395672,0.41317959972819546,3000.0,0.9101184636534833,8.5,44.0
DeepSensor,100,5,392.44374196652745,0.023811919828892927,0.4108873010032025,3000.0,0.8724729078339803,8.5,44.0
DeepSensor,100,6,393.3194418565555,0.023088535416273422,0.3934364643070676,3000.0,0.870468092662294,8.5,44.0
DeepSensor,100,7,394.38384729179563,0.025005206231289864,0.4339528853621211,3000.0,0.8760982966726,8.5,44.0
DeepSensor,100,8,390.4389237820666,0.02465704875212066,0.4250044027570734,3000.0,0.8606861489737867,8.5,44.0
DeepSensor,100,9,393.22072639492274,0.023589484760693082,0.4040409739341614,3000.0,0.8873057897377725,8.5,44.0
DeepSensor,100,10,396.5663590125699,0.02390430204852773,0.4107678027554779,3000.0,0.8815765376945734,8.5,44.0
DeepSensor,100,11,391.89974302077286,0.024322923584403414,0.42038710060989226,3000.0,0.8856202894643621,8.5,44.0
DeepSensor,100,12,395.3211465363055,0.024325732977779922,0.4185413160378449,3000.0,0.8756814674774548,8.5,44.0
DeepSensor,100,13,394.6152061008355,0.023720160418585223,0.40590169942098797,3000.0,0.8690847225790358,8.5,44.0
DeepSensor,100,14,389.95091794641553,0.024383000050462882,0.42060928845125517,3000.0,0.8921913580519832,8.5,44.0
DeepSensor,100,15,391.50728966229553,0.02401236563609538,0.4132949810220912,3000.0,0.8822104666741747,8.5,44.0
DeepSensor,100,16,393.6091043993185,0.024130705573195042,0.4148721716365775,3000.0,0.8960805574536532,8.5,44.0
DeepSensor,100,17,385.06799007197856,0.024426294489972657,0.42492004057405425,3000.0,0.8863132607986633,8.5,44.0
DeepSensor,100,18,394.4881480366536,0.024134824279074114,0.4128007202451575,3000.0,0.8809138018724287,8.5,44.0
DeepSensor,100,19,398.05405840286556,0.023208934923911916,0.39219233011790405,3000.0,0.8825166598974223,8.5,44.0
DeepSensor,100,20,395.94719652826365,0.023784434052193,0.40959355125610414,3000.0,0.8904653698092867,8.5,44.0
DeepSensor,100,21,398.5502332530962,0.024135055674624675,0.4143542374585492,3000.0,0.9075379194421724,8.5,44.0
DeepSensor,100,22,392.1390066842445,0.023976464838532406,0.4122212719826336,3000.0,0.8813201233670631,8.5,44.0
DeepSensor,100,23,389.4260174493299,0.024331416914958333,0.419235349538196,3000.0,0.884957507342433,8.5,44.0
DeepSensor,100,24,386.0752910941289,0.02537166206334494,0.44136130538095053,3000.0,0.8632200189287106,8.5,44.0
DeepSensor,100,25,389.8437702913229,0.02507738698443932,0.4357592728011068,3000.0,0.861703594000846,8.5,44.0
DeepSensor,100,26,392.8320334978929,0.02374371299702317,0.4057639243332386,3000.0,0.8807174593910941,8.5,44.0
DeepSensor,100,27,387.41135294737114,0.024577216109529208,0.42707515010714997,3000.0,0.8654897037022489,8.5,44.0
DeepSensor,100,28,389.27307595613,0.02445396257834177,0.4230896330189525,3000.0,0.8896339243815995,8.5,44.0
DeepSensor,100,29,380.3308887690668,0.025319685141889547,0.44125323556055834,3000.0,0.8671229901550281,8.5,44.0
DeepSensor,100,30,394.36373567740344,0.023906088135364618,0.41052030035617393,3000.0,0.8849502510305298,8.5,44.0
FL-Energy,100,1,413.3101946839439,0.024933702702422008,0.4058334120359738,3000.0,0.9397990834722743,8.0,35.0
FL-Energy,100,2,416.2078572835499,0.024847874116786135,0.40443642306187144,3000.0,0.949385854609998,8.0,35.0
FL-Energy,100,3,408.31382871317896,0.02481173925006515,0.4038482739036877,3000.0,0.9522890265070681,8.0,35.0
FL-Energy,100,4,419.9534623936009,0.02480257249061737,0.40369907114353515,3000.0,0.951303943889049,8.0,35.0
FL-Energy,100,5,416.04920157086815,0.02478566843261525,0.40342393224346396,3000.0,0.9482080638956703,8.0,35.0
FL-Energy,100,6,411.7775024674992,0.024820934379170816,0.40399793842257603,3000.0,0.9567978922213707,8.0,35.0
FL-Energy,100,7,420.50410169605095,0.024919340689889657,0.40559964873899046,3000.0,0.9556145929504081,8.0,35.0
FL-Energy,100,8,412.6807813531948,0.02491225994584059,0.4054843990084765,3000.0,0.9465292126791635,8.0,35.0
FL-Energy,100,9,413.7922312321361,0.025117166162076432,0.408819555037039,3000.0,0.9425245906289371,8.0,35.0
FL-Energy,100,10,417.9246727138032,0.02489342146913185,0.40517777454232623,3000.0,0.9571478294331193,8.0,35.0
FL-Energy,100,11,416.14776087516594,0.024895884714271118,0.4052178675518357,3000.0,0.9448342593033734,8.0,35.0
FL-Energy,100,12,416.2628219192269,0.024979068055088607,0.4065718011986516,3000.0,0.9539006186408153,8.0,35.0
FL-Energy,100,13,414.87383090791644,0.02493619677728089,0.40587400684541436,3000.0,0.9515242501799612,8.0,35.0
FL-Energy,100,14,412.45323958237947,0.024923365197683376,0.4056651536400954,3000.0,0.9549081510016709,8.0,35.0
FL-Energy,100,15,414.003501126608,0.02482300472389458,0.40403163638847184,3000.0,0.9427146621827723,8.0,35.0
FL-Energy,100,16,415.76545001876167,0.024859014384603893,0.4046177476310071,3000.0,0.9510106662225292,8.0,35.0
FL-Energy,100,17,410.79280690901504,0.025037475241880287,0.4075224657744667,3000.0,0.9435574005192606,8.0,35.0
FL-Energy,100,18,413.6704435841627,0.024930452372491273,0.40578050804085614,3000.0,0.9460211699829129,8.0,35.0
FL-Energy,100,19,413.2614726852394,0.02483171967361935,0.404173485267667,3000.0,0.9447757111182995,8.0,35.0
FL-Energy,100,20,418.9252507446396,0.024978037506479627,0.4065550274742175,3000.0,0.958108384131042,8.0,35.0
FL-Energy,100,21,420.3833674018862,0.024870382274775338,0.4048027770953824,3000.0,0.9550999877220709,8.0,35.0
FL-Energy,100,22,414.21352083743875,0.02486833392576071,0.4047694371426461,3000.0,0.9470729064174989,8.0,35.0
FL-Energy,100,23,412.24408709965576,0.02484223470679124,0.40434463320508984,3000.0,0.9489365232458462,8.0,35.0
FL-Energy,100,24,412.62574576172824,0.024871292557723343,0.40481759331578604,3000.0,0.9408024949307313,8.0,35.0
FL-Energy,100,25,416.1921952071865,0.024757173726615712,0.4029601381612625,3000.0,0.9540345939082531,8.0,35.0
FL-Energy,100,26,412.4493947627728,0.02484590209851155,0.40440432550642536,3000.0,0.9492070149861253,8.0,35.0
FL-Energy,100,27,413.60229012623114,0.024774546887760547,0.40324291241863625,3000.0,0.9403919926108317,8.0,35.0
FL-Energy,100,28,413.78665954283093,0.024817422152283882,0.4039407716616506,3000.0,0.9513840221303745,8.0,35.0
FL-Energy,100,29,407.2210111078012,0.024966009386503424,0.40635925177942517,3000.0,0.9413138581400766,8.0,35.0
FL-Energy,100,30,416.0658499589928,0.02504843736175655,0.4077008907186324,3000.0,0.9516000428949174,8.0,35.0
Ours,100,1,755.9148716082858,0.19454931319596447,0.6717306984980521,1160.0,0.9941630767780365,4.2,28.0
Ours,100,2,740.5296042745657,0.18220924090955412,0.7629403180254465,1370.0,0.9943403374804869,4.2,28.0
Ours,100,3,754.8552986261162,0.23540672489671555,0.7200535889427659,1030.0,0.9945797745113126,4.2,28.0
Ours,100,4,724.6041045169432,0.14151858510837947,0.757480946230762,1710.0,0.9888824017006723,4.2,28.0
Ours,100,5,754.5471834650398,0.08065604052270947,0.721171337944717,3000.0,0.986422880965279,4.2,28.0
Ours,100,6,760.4394695483018,0.09048899605572014,0.6956748088727801,2600.0,0.9887770550831959,4.2,28.0
Ours,100,7,757.0306417959495,0.07989173014710158,0.7139992798666942,3000.0,0.9874820704207157,4.2,28.0
Ours,100,8,733.3584930721421,0.09892691626443469,0.7486833631963957,2480.0,0.9844076032913687,4.2,28.0
Ours,100,9,739.5591691181576,0.10028593335751301,0.7483230133417389,2460.0,0.9896133874930787,4.2,28.0
Ours,100,10,721.7855501370334,0.22004807118953007,0.7577373406853662,1100.0,0.9933601433288191,4.2,28.0
Ours,100,11,739.1034230493872,0.12802730044389843,0.7482752310101907,1890.0,0.99032004581187,4.2,28.0
Ours,100,12,734.6558611363929,0.11546112588499145,0.7506850237817433,2110.0,0.9898033012522739,4.2,28.0
Ours,100,13,694.3388335809981,0.09102680833725707,0.7619387138674202,2600.0,0.9711082578732512,4.2,28.0
Ours,100,14,741.916348054721,0.11640621636122163,0.7149344238839671,2000.0,0.9926326463514251,4.2,28.0
Ours,100,15,734.4037545513513,0.17674166534106,0.7478389313094473,1370.0,0.9923086918998211,4.2,28.0
Ours,100,16,729.2088034739267,0.13831276104214668,0.751010465177348,1750.0,0.9896670078640053,4.2,28.0
Ours,100,17,749.9145545039122,0.11675340771288556,0.7170196402780619,2050.0,0.9910680532439833,4.2,28.0
Ours,100,18,740.0333521498629,0.08053949402602764,0.7367058348428732,3000.0,0.9764796299065184,4.2,28.0
Ours,100,19,728.1160257584542,0.10091042521355291,0.7534244057649397,2420.0,0.9886039180338156,4.2,28.0
Ours,100,20,733.2274587110479,0.19149283184135565,0.7789825620718512,1310.0,0.9934856654428694,4.2,28.0
Ours,100,21,748.9146790737097,0.08187888822093067,0.7467112463757375,3000.0,0.9819761441421577,4.2,28.0
Ours,100,22,743.1626080997934,0.08707531709190063,0.7082692081072333,2680.0,0.985166105781571,4.2,28.0
Ours,100,23,774.6296664977344,0.17119799266703034,0.6768951977016812,1350.0,0.9939421507475068,4.2,28.0
Ours,100,24,729.5883489967136,0.07886286212493428,0.7341237578460835,3000.0,0.9741368185147798,4.2,28.0
Ours,100,25,745.3310613861655,0.16860795490424443,0.7427286467157737,1460.0,0.9921304410437151,4.2,28.0
Ours,100,26,738.6323881216208,0.17249248902342854,0.7227467544034447,1370.0,0.9924070056916899,4.2,28.0
Ours,100,27,737.3661181105917,0.13436471389750657,0.7459289359865106,1820.0,0.9911858433908564,4.2,28.0
Ours,100,28,704.5091350036923,0.22031763654099476,0.7951358539069356,1120.0,0.9941010714851617,4.2,28.0
Ours,100,29,771.6284430718865,0.15237102245046452,0.6733335635113881,1510.0,0.9931167940415956,4.2,28.0
Ours,100,30,761.5823875317005,0.1446692462077275,0.7191366323158018,1670.0,0.9917555817640812,4.2,28.0
